,DYRK1A_N;ITSN1_N;BDNF_N;NR1_N;NR2A_N;pAKT_N;pBRAF_N;pCAMKII_N;pCREB_N;pELK_N;pERK_N;pJNK_N;PKCA_N;pMEK_N;pNR1_N;pNR2A_N;pNR2B_N;pPKCAB_N;pRSK_N;AKT_N;BRAF_N;CAMKII_N;CREB_N;ELK_N;ERK_N;GSK3B_N;JNK_N;MEK_N;TRKA_N;RSK_N;APP_N;Bcatenin_N;SOD1_N;MTOR_N;P38_N;pMTOR_N;DSCR1_N;AMPKA_N;NR2B_N;pNUMB_N;RAPTOR_N;TIAM1_N;pP70S6_N;NUMB_N;P70S6_N;pGSK3B_N;pPKCG_N;CDK5_N;S6_N;ADARB1_N;AcetylH3K9_N;RRP1_N;BAX_N;ARC_N;ERBB4_N;nNOS_N;Tau_N;GFAP_N;GluR3_N;GluR4_N;IL1B_N;P3525_N;pCASP9_N;PSD95_N;SNCA_N;Ubiquitin_N;pGSK3B_Tyr216_N;SHH_N;pS6_N;SYP_N;CaNA_N;Genotype;Treatment,Labels
808,-1.421616878626776e-07,0
809,-1.421616878626776e-07,0
810,-1.421616878626776e-07,0
811,-1.421616878626776e-07,0
812,-1.421616878626776e-07,0
813,-1.421616878626776e-07,0
814,-1.421616878626776e-07,0
815,-1.421616878626776e-07,0
816,-1.421616878626776e-07,0
817,-1.421616878626776e-07,0
818,-1.421616878626776e-07,0
819,-1.421616878626776e-07,0
820,-1.421616878626776e-07,0
821,-1.421616878626776e-07,0
822,-1.421616878626776e-07,0
823,-1.421616878626776e-07,0
824,-1.421616878626776e-07,0
825,-1.421616878626776e-07,0
826,-1.421616878626776e-07,0
827,-1.421616878626776e-07,0
828,-1.421616878626776e-07,0
829,-1.421616878626776e-07,0
830,-1.421616878626776e-07,0
831,-1.421616878626776e-07,0
832,-1.421616878626776e-07,0
833,-1.421616878626776e-07,0
834,-1.421616878626776e-07,0
835,-1.421616878626776e-07,0
836,-1.421616878626776e-07,0
837,-1.421616878626776e-07,0
838,-1.421616878626776e-07,0
839,-1.421616878626776e-07,0
840,-1.421616878626776e-07,0
841,-1.421616878626776e-07,0
842,-1.421616878626776e-07,0
843,-1.421616878626776e-07,0
844,-1.421616878626776e-07,0
845,-1.421616878626776e-07,0
846,-1.421616878626776e-07,0
847,-1.421616878626776e-07,0
848,-1.421616878626776e-07,0
849,-1.421616878626776e-07,0
850,-1.421616878626776e-07,0
851,-1.421616878626776e-07,0
852,-1.421616878626776e-07,0
853,-1.421616878626776e-07,0
854,-1.421616878626776e-07,0
855,-1.421616878626776e-07,0
856,-1.421616878626776e-07,0
857,-1.421616878626776e-07,0
858,-1.421616878626776e-07,0
859,-1.421616878626776e-07,0
860,-1.421616878626776e-07,0
861,-1.421616878626776e-07,0
862,-1.421616878626776e-07,0
863,-1.421616878626776e-07,0
864,-1.421616878626776e-07,0
865,-1.421616878626776e-07,0
866,-1.421616878626776e-07,0
867,-1.421616878626776e-07,0
868,-1.421616878626776e-07,0
869,-1.421616878626776e-07,0
870,-1.421616878626776e-07,0
871,-1.421616878626776e-07,0
872,-1.421616878626776e-07,0
873,-1.421616878626776e-07,0
874,-1.421616878626776e-07,0
875,-1.421616878626776e-07,0
876,-1.421616878626776e-07,0
877,-1.421616878626776e-07,0
878,-1.421616878626776e-07,0
879,-1.421616878626776e-07,0
880,-1.421616878626776e-07,0
881,-1.421616878626776e-07,0
882,-1.421616878626776e-07,0
883,-1.421616878626776e-07,0
884,-1.421616878626776e-07,0
885,-1.421616878626776e-07,0
886,-1.421616878626776e-07,0
887,-1.421616878626776e-07,0
888,-1.421616878626776e-07,0
889,-1.421616878626776e-07,0
890,-1.421616878626776e-07,0
891,-1.421616878626776e-07,0
892,-1.421616878626776e-07,0
893,-1.421616878626776e-07,0
894,-1.421616878626776e-07,0
895,-1.421616878626776e-07,0
896,-1.421616878626776e-07,0
897,-1.421616878626776e-07,0
898,-1.421616878626776e-07,0
899,-1.421616878626776e-07,0
900,-1.421616878626776e-07,0
901,-1.421616878626776e-07,0
902,-1.421616878626776e-07,0
903,-1.421616878626776e-07,0
904,-1.421616878626776e-07,0
905,-1.421616878626776e-07,0
906,-1.421616878626776e-07,0
907,-1.421616878626776e-07,0
908,-1.421616878626776e-07,0
909,-1.421616878626776e-07,0
910,-1.421616878626776e-07,0
911,-1.421616878626776e-07,0
912,-1.421616878626776e-07,0
913,-1.421616878626776e-07,0
914,-1.421616878626776e-07,0
915,-1.421616878626776e-07,0
916,-1.421616878626776e-07,0
917,-1.421616878626776e-07,0
918,-1.421616878626776e-07,0
919,-1.421616878626776e-07,0
920,-1.421616878626776e-07,0
921,-1.421616878626776e-07,0
922,-1.421616878626776e-07,0
923,-1.421616878626776e-07,0
924,-1.421616878626776e-07,0
925,-1.421616878626776e-07,0
926,-1.421616878626776e-07,0
927,-1.421616878626776e-07,0
928,-1.421616878626776e-07,0
929,-1.421616878626776e-07,0
930,-1.421616878626776e-07,0
931,-1.421616878626776e-07,0
932,-1.421616878626776e-07,0
933,-1.421616878626776e-07,0
934,-1.421616878626776e-07,0
935,-1.421616878626776e-07,0
936,-1.421616878626776e-07,0
937,-1.421616878626776e-07,0
938,-1.421616878626776e-07,0
939,-1.421616878626776e-07,0
940,-1.421616878626776e-07,0
941,-1.421616878626776e-07,0
942,-1.421616878626776e-07,0
943,-1.421616878626776e-07,0
944,-1.421616878626776e-07,0
945,-1.421616878626776e-07,0
946,-1.421616878626776e-07,0
947,-1.421616878626776e-07,0
948,-1.421616878626776e-07,0
949,-1.421616878626776e-07,0
950,-1.421616878626776e-07,0
951,-1.421616878626776e-07,0
952,-1.421616878626776e-07,0
953,-1.421616878626776e-07,0
954,-1.421616878626776e-07,0
955,-1.421616878626776e-07,0
956,-1.421616878626776e-07,0
957,-1.421616878626776e-07,0
958,-1.421616878626776e-07,0
959,-1.421616878626776e-07,0
960,-1.421616878626776e-07,0
961,-1.421616878626776e-07,0
962,-1.421616878626776e-07,0
963,-1.421616878626776e-07,0
964,-1.421616878626776e-07,0
965,-1.421616878626776e-07,0
966,-1.421616878626776e-07,0
967,-1.421616878626776e-07,0
968,-1.421616878626776e-07,0
969,-1.421616878626776e-07,0
970,-1.421616878626776e-07,0
971,-1.421616878626776e-07,0
972,-1.421616878626776e-07,0
973,-1.421616878626776e-07,0
974,-1.421616878626776e-07,0
975,-1.421616878626776e-07,0
976,-1.421616878626776e-07,0
977,-1.421616878626776e-07,0
978,-1.421616878626776e-07,0
979,-1.421616878626776e-07,0
980,-1.421616878626776e-07,0
981,-1.421616878626776e-07,0
982,-1.421616878626776e-07,0
983,-1.421616878626776e-07,0
984,-1.421616878626776e-07,0
985,-1.421616878626776e-07,0
986,-1.421616878626776e-07,0
987,-1.421616878626776e-07,0
988,-1.421616878626776e-07,0
989,-1.421616878626776e-07,0
990,-1.421616878626776e-07,0
991,-1.421616878626776e-07,0
992,-1.421616878626776e-07,0
993,-1.421616878626776e-07,0
994,-1.421616878626776e-07,0
995,-1.421616878626776e-07,0
996,-1.421616878626776e-07,0
997,-1.421616878626776e-07,0
998,-1.421616878626776e-07,0
999,-1.421616878626776e-07,0
1000,-1.421616878626776e-07,0
1001,-1.421616878626776e-07,0
1002,-1.421616878626776e-07,0
1003,-1.421616878626776e-07,0
1004,-1.421616878626776e-07,0
1005,-1.421616878626776e-07,0
1006,-1.421616878626776e-07,0
1007,-1.421616878626776e-07,0
1008,-1.421616878626776e-07,0
1009,-1.421616878626776e-07,0
1010,-1.421616878626776e-07,0
1011,-1.421616878626776e-07,0
1012,-1.421616878626776e-07,0
1013,-1.421616878626776e-07,0
1014,-1.421616878626776e-07,0
1015,-1.421616878626776e-07,0
1016,-1.421616878626776e-07,0
1017,-1.421616878626776e-07,0
1018,-1.421616878626776e-07,0
1019,-1.421616878626776e-07,0
1020,-1.421616878626776e-07,0
1021,-1.421616878626776e-07,0
1022,-1.421616878626776e-07,0
1023,-1.421616878626776e-07,0
1024,-1.421616878626776e-07,0
1025,-1.421616878626776e-07,0
1026,-1.421616878626776e-07,0
1027,-1.421616878626776e-07,0
1028,-1.421616878626776e-07,0
1029,-1.421616878626776e-07,0
1030,-1.421616878626776e-07,0
1031,-1.421616878626776e-07,0
1032,-1.421616878626776e-07,0
1033,-1.421616878626776e-07,0
1034,-1.421616878626776e-07,0
1035,-1.421616878626776e-07,0
1036,-1.421616878626776e-07,0
1037,-1.421616878626776e-07,0
1038,-1.421616878626776e-07,0
1039,-1.421616878626776e-07,0
1040,-1.421616878626776e-07,0
1041,-1.421616878626776e-07,0
1042,-1.421616878626776e-07,0
1043,-1.421616878626776e-07,0
1044,-1.421616878626776e-07,0
1045,-1.421616878626776e-07,0
1046,-1.421616878626776e-07,0
1047,-1.421616878626776e-07,0
1048,-1.421616878626776e-07,0
1049,-1.421616878626776e-07,0
1050,-1.421616878626776e-07,0
1051,-1.421616878626776e-07,0
1052,-1.421616878626776e-07,0
1053,-1.421616878626776e-07,0
1054,-1.421616878626776e-07,0
1055,-1.421616878626776e-07,0
1056,-1.421616878626776e-07,0
1057,-1.421616878626776e-07,0
1058,-1.421616878626776e-07,0
1059,-1.421616878626776e-07,0
1060,-1.421616878626776e-07,0
1061,-1.421616878626776e-07,0
1062,-1.421616878626776e-07,0
1063,-1.421616878626776e-07,0
1064,-1.421616878626776e-07,0
1065,-1.421616878626776e-07,0
1066,-1.421616878626776e-07,0
1067,-1.421616878626776e-07,0
1068,-1.421616878626776e-07,0
1069,-1.421616878626776e-07,0
1070,-1.421616878626776e-07,0
1071,-1.421616878626776e-07,0
1072,-1.421616878626776e-07,0
1073,-1.421616878626776e-07,0
1074,-1.421616878626776e-07,0
1075,-1.421616878626776e-07,0
1076,-1.421616878626776e-07,0
