,DYRK1A_N;ITSN1_N;BDNF_N;NR1_N;NR2A_N;pAKT_N;pBRAF_N;pCAMKII_N;pCREB_N;pELK_N;pERK_N;pJNK_N;PKCA_N;pMEK_N;pNR1_N;pNR2A_N;pNR2B_N;pPKCAB_N;pRSK_N;AKT_N;BRAF_N;CAMKII_N;CREB_N;ELK_N;ERK_N;GSK3B_N;JNK_N;MEK_N;TRKA_N;RSK_N;APP_N;Bcatenin_N;SOD1_N;MTOR_N;P38_N;pMTOR_N;DSCR1_N;AMPKA_N;NR2B_N;pNUMB_N;RAPTOR_N;TIAM1_N;pP70S6_N;NUMB_N;P70S6_N;pGSK3B_N;pPKCG_N;CDK5_N;S6_N;ADARB1_N;AcetylH3K9_N;RRP1_N;BAX_N;ARC_N;ERBB4_N;nNOS_N;Tau_N;GFAP_N;GluR3_N;GluR4_N;IL1B_N;P3525_N;pCASP9_N;PSD95_N;SNCA_N;Ubiquitin_N;pGSK3B_Tyr216_N;SHH_N;pS6_N;SYP_N;CaNA_N;Genotype;Treatment,Labels
995,-10.072802534544207,0
996,-10.072802534544207,0
997,-10.072802534544207,0
998,-10.072802534544207,0
999,-10.072802534544207,0
1000,-10.072802534544207,0
1001,-10.072802534544207,0
1002,-10.072802534544207,0
1003,-10.072802534544207,0
1004,-10.072802534544207,0
1005,-10.072802534544207,0
1006,-10.072802534544207,0
1007,-10.072802534544207,0
1008,-10.072802534544207,0
1009,-10.072802534544207,0
1010,-10.072802534544207,0
1011,-10.072802534544207,0
1012,-10.072802534544207,0
1013,-10.072802534544207,0
1014,-10.072802534544207,0
1015,-10.072802534544207,0
1016,-10.072802534544207,0
1017,-10.072802534544207,0
1018,-10.072802534544207,0
1019,-10.072802534544207,0
1020,-10.072802534544207,0
1021,-10.072802534544207,0
1022,-10.072802534544207,0
1023,-10.072802534544207,0
1024,-10.072802534544207,0
1025,-10.072802534544207,0
1026,-10.072802534544207,0
1027,-10.072802534544207,0
1028,-10.072802534544207,0
1029,-10.072802534544207,0
1030,-10.072802534544207,0
1031,-10.072802534544207,0
1032,-10.072802534544207,0
1033,-10.072802534544207,0
1034,-10.072802534544207,0
1035,-10.072802534544207,0
1036,-10.072802534544207,0
1037,-10.072802534544207,0
1038,-10.072802534544207,0
1039,-10.072802534544207,0
1040,-10.072802534544207,0
1041,-10.072802534544207,0
1042,-10.072802534544207,0
1043,-10.072802534544207,0
1044,-10.072802534544207,0
1045,-10.072802534544207,0
1046,-10.072802534544207,0
1047,-10.072802534544207,0
1048,-10.072802534544207,0
1049,-10.072802534544207,0
1050,-10.072802534544207,0
1051,-10.072802534544207,0
1052,-10.072802534544207,0
1053,-10.072802534544207,0
1054,-10.072802534544207,0
1055,-10.072802534544207,0
1056,-10.072802534544207,0
1057,-10.072802534544207,0
1058,-10.072802534544207,0
1059,-10.072802534544207,0
1060,-10.072802534544207,0
1061,-10.072802534544207,0
1062,-10.072802534544207,0
1063,-10.072802534544207,0
1064,-10.072802534544207,0
1065,-10.072802534544207,0
1066,-10.072802534544207,0
1067,-10.072802534544207,0
1068,-10.072802534544207,0
1069,-10.072802534544207,0
1070,-10.072802534544207,0
1071,-10.072802534544207,0
1072,-10.072802534544207,0
1073,-10.072802534544207,0
1074,-10.072802534544207,0
1075,-10.072802534544207,0
1076,-10.072802534544207,0
